"ID","TIME","TIMESTAMP","HEARTRATE_IN_BPM","POWER_IN_WATT","CADENCE_IN_RPM","DATE","TOTAL_HEMOGLOBIN_CONCENTRATION_IN_GDL","SATURATED_HEMOGLOBIN_IN_PERC","WORKOUT_TIME_IN_MIN"
0,09:00:01,2023-04-19 09:00:01.000,75.0,,,2023-04-19,,,"0:00"
2783,09:51:52,2023-04-19 09:51:52.000,115.0,336.0,170,2023-04-19,13.12,43.0,"0:51"
2807,09:52:16,2023-04-19 09:52:16.000,128.0,334.0,188,2023-04-19,13.14,34.6,"0:52"
2814,09:52:23,2023-04-19 09:52:23.000,130.0,336.0,182,2023-04-19,13.13,32.4,"0:52"
2827,09:52:36,2023-04-19 09:52:36.000,132.0,334.0,180,2023-04-19,13.13,27.7,"0:52"
2831,09:52:40,2023-04-19 09:52:40.000,134.0,334.0,180,2023-04-19,13.13,26.5,"0:52"
2832,09:52:41,2023-04-19 09:52:41.000,134.0,336.0,180,2023-04-19,13.13,26.3,"0:52"
2837,09:52:46,2023-04-19 09:52:46.000,135.0,336.0,180,2023-04-19,13.13,24.3,"0:52"
2843,09:52:52,2023-04-19 09:52:52.000,137.0,336.0,182,2023-04-19,13.11,23.0,"0:52"
2853,09:53:02,2023-04-19 09:53:02.000,139.0,334.0,180,2023-04-19,13.13,23.3,"0:53"
2856,09:53:05,2023-04-19 09:53:05.000,139.0,334.0,180,2023-04-19,13.12,23.0,"0:53"
2866,09:53:15,2023-04-19 09:53:15.000,141.0,334.0,180,2023-04-19,13.12,20.5,"0:53"
2868,09:53:17,2023-04-19 09:53:17.000,141.0,336.0,180,2023-04-19,13.12,20.1,"0:53"
2875,09:53:24,2023-04-19 09:53:24.000,140.0,334.0,180,2023-04-19,13.12,20.8,"0:53"
2909,09:53:58,2023-04-19 09:53:58.000,140.0,336.0,180,2023-04-19,13.13,20.1,"0:53"
2910,09:53:59,2023-04-19 09:53:59.000,140.0,334.0,180,2023-04-19,13.14,20.2,"0:53"
2913,09:54:02,2023-04-19 09:54:02.000,140.0,334.0,180,2023-04-19,13.14,20.0,"0:54"
2914,09:54:03,2023-04-19 09:54:03.000,140.0,336.0,180,2023-04-19,13.15,20.3,"0:54"
2933,09:54:22,2023-04-19 09:54:22.000,139.0,334.0,180,2023-04-19,13.13,19.0,"0:54"
2954,09:54:43,2023-04-19 09:54:43.000,139.0,336.0,170,2023-04-19,13.12,16.9,"0:54"
2980,09:55:09,2023-04-19 09:55:09.000,140.0,334.0,172,2023-04-19,13.17,7.0,"0:55"
2991,09:55:20,2023-04-19 09:55:20.000,138.0,334.0,176,2023-04-19,13.14,7.7,"0:55"
2994,09:55:23,2023-04-19 09:55:23.000,139.0,334.0,176,2023-04-19,13.14,8.0,"0:55"
3005,09:55:34,2023-04-19 09:55:34.000,140.0,334.0,178,2023-04-19,13.16,10.1,"0:55"
3016,09:55:45,2023-04-19 09:55:45.000,141.0,336.0,180,2023-04-19,13.17,16.1,"0:55"
3017,09:55:46,2023-04-19 09:55:46.000,141.0,336.0,180,2023-04-19,13.17,16.5,"0:55"
3028,09:55:57,2023-04-19 09:55:57.000,143.0,334.0,180,2023-04-19,13.16,17.6,"0:55"
3029,09:55:58,2023-04-19 09:55:58.000,143.0,334.0,180,2023-04-19,13.16,17.8,"0:55"
3042,09:56:11,2023-04-19 09:56:11.000,142.0,336.0,180,2023-04-19,13.17,18.2,"0:56"
3050,09:56:19,2023-04-19 09:56:19.000,141.0,334.0,182,2023-04-19,13.17,19.2,"0:56"
3052,09:56:21,2023-04-19 09:56:21.000,142.0,336.0,182,2023-04-19,13.17,19.6,"0:56"
3054,09:56:23,2023-04-19 09:56:23.000,142.0,336.0,180,2023-04-19,13.16,19.4,"0:56"
3058,09:56:27,2023-04-19 09:56:27.000,142.0,334.0,180,2023-04-19,13.16,18.6,"0:56"
3060,09:56:29,2023-04-19 09:56:29.000,142.0,334.0,180,2023-04-19,13.15,18.2,"0:56"
3078,09:56:47,2023-04-19 09:56:47.000,142.0,334.0,178,2023-04-19,13.16,18.8,"0:56"
3094,09:57:03,2023-04-19 09:57:03.000,142.0,336.0,172,2023-04-19,13.14,16.6,"0:57"
3118,09:57:27,2023-04-19 09:57:27.000,142.0,334.0,174,2023-04-19,13.16,17.7,"0:57"
3119,09:57:28,2023-04-19 09:57:28.000,142.0,336.0,174,2023-04-19,13.16,17.8,"0:57"
3120,09:57:29,2023-04-19 09:57:29.000,142.0,336.0,174,2023-04-19,13.17,18.0,"0:57"
3123,09:57:32,2023-04-19 09:57:32.000,142.0,336.0,174,2023-04-19,13.17,17.8,"0:57"
3126,09:57:35,2023-04-19 09:57:35.000,142.0,336.0,176,2023-04-19,13.17,17.3,"0:57"
3128,09:57:37,2023-04-19 09:57:37.000,141.0,336.0,176,2023-04-19,13.18,17.2,"0:57"
3130,09:57:39,2023-04-19 09:57:39.000,142.0,334.0,174,2023-04-19,13.17,16.4,"0:57"
3138,09:57:47,2023-04-19 09:57:47.000,142.0,336.0,174,2023-04-19,13.16,13.3,"0:57"
3175,09:58:24,2023-04-19 09:58:24.000,141.0,336.0,172,2023-04-19,13.15,13.6,"0:58"
3187,09:58:36,2023-04-19 09:58:36.000,141.0,336.0,172,2023-04-19,13.18,12.2,"0:58"
3200,09:58:49,2023-04-19 09:58:49.000,144.0,334.0,172,2023-04-19,13.19,2.9,"0:58"
3201,09:58:50,2023-04-19 09:58:50.000,144.0,334.0,172,2023-04-19,13.19,2.6,"0:58"
3206,09:58:55,2023-04-19 09:58:55.000,144.0,336.0,172,2023-04-19,13.2,1.7,"0:58"
3241,09:59:30,2023-04-19 09:59:30.000,142.0,334.0,162,2023-04-19,13.21,1.1,"0:59"
3256,09:59:45,2023-04-19 09:59:45.000,140.0,334.0,186,2023-04-19,13.19,9.0,"0:59"
3281,10:00:10,2023-04-19 10:00:10.000,138.0,334.0,180,2023-04-19,13.18,22.7,"1:00"
3327,10:00:56,2023-04-19 10:00:56.000,142.0,334.0,172,2023-04-19,13.15,19.0,"1:00"
3328,10:00:57,2023-04-19 10:00:57.000,142.0,334.0,172,2023-04-19,13.15,18.8,"1:00"
3329,10:00:58,2023-04-19 10:00:58.000,142.0,334.0,172,2023-04-19,13.15,18.6,"1:00"
3882,10:10:11,2023-04-19 10:10:11.000,126.0,336.0,170,2023-04-19,13.15,24.7,"1:10"
3893,10:10:22,2023-04-19 10:10:22.000,131.0,336.0,172,2023-04-19,13.14,18.3,"1:10"
3914,10:10:43,2023-04-19 10:10:43.000,136.0,334.0,172,2023-04-19,13.14,15.2,"1:10"
3917,10:10:46,2023-04-19 10:10:46.000,136.0,334.0,172,2023-04-19,13.13,15.4,"1:10"
3932,10:11:01,2023-04-19 10:11:01.000,138.0,336.0,168,2023-04-19,13.13,15.1,"1:11"
3978,10:11:47,2023-04-19 10:11:47.000,142.0,336.0,172,2023-04-19,13.15,14.6,"1:11"
4000,10:12:09,2023-04-19 10:12:09.000,140.0,336.0,168,2023-04-19,13.16,16.3,"1:12"
4001,10:12:10,2023-04-19 10:12:10.000,140.0,336.0,168,2023-04-19,13.16,16.4,"1:12"
4030,10:12:39,2023-04-19 10:12:39.000,142.0,336.0,170,2023-04-19,13.14,15.0,"1:12"
4031,10:12:40,2023-04-19 10:12:40.000,142.0,336.0,170,2023-04-19,13.15,15.1,"1:12"
4096,10:13:45,2023-04-19 10:13:45.000,145.0,336.0,168,2023-04-19,13.17,15.0,"1:13"
4104,10:13:53,2023-04-19 10:13:53.000,145.0,334.0,170,2023-04-19,13.17,15.3,"1:13"
4108,10:13:57,2023-04-19 10:13:57.000,145.0,334.0,170,2023-04-19,13.16,15.0,"1:13"
4128,10:14:17,2023-04-19 10:14:17.000,143.0,336.0,150,2023-04-19,13.17,7.8,"1:14"
4175,10:15:04,2023-04-19 10:15:04.000,144.0,334.0,180,2023-04-19,13.19,18.5,"1:15"
4179,10:15:08,2023-04-19 10:15:08.000,145.0,334.0,180,2023-04-19,13.18,17.8,"1:15"
4227,10:15:56,2023-04-19 10:15:56.000,144.0,334.0,178,2023-04-19,13.16,18.7,"1:15"
4231,10:16:00,2023-04-19 10:16:00.000,143.0,336.0,178,2023-04-19,13.17,17.6,"1:15"
4234,10:16:03,2023-04-19 10:16:03.000,144.0,336.0,180,2023-04-19,13.17,16.6,"1:16"
4236,10:16:05,2023-04-19 10:16:05.000,144.0,336.0,180,2023-04-19,13.17,16.8,"1:16"
4237,10:16:06,2023-04-19 10:16:06.000,144.0,334.0,180,2023-04-19,13.17,17.0,"1:16"
4243,10:16:12,2023-04-19 10:16:12.000,144.0,334.0,178,2023-04-19,13.18,17.1,"1:16"
4247,10:16:16,2023-04-19 10:16:16.000,145.0,334.0,178,2023-04-19,13.18,17.1,"1:16"
4259,10:16:28,2023-04-19 10:16:28.000,145.0,334.0,172,2023-04-19,13.17,15.9,"1:16"
4263,10:16:32,2023-04-19 10:16:32.000,145.0,336.0,172,2023-04-19,13.17,15.1,"1:16"
4264,10:16:33,2023-04-19 10:16:33.000,145.0,334.0,172,2023-04-19,13.17,15.0,"1:16"
4265,10:16:34,2023-04-19 10:16:34.000,145.0,334.0,174,2023-04-19,13.17,14.9,"1:16"
4269,10:16:38,2023-04-19 10:16:38.000,145.0,336.0,172,2023-04-19,13.18,15.6,"1:16"
4275,10:16:44,2023-04-19 10:16:44.000,145.0,334.0,174,2023-04-19,13.19,16.5,"1:16"
4278,10:16:47,2023-04-19 10:16:47.000,146.0,336.0,174,2023-04-19,13.17,15.5,"1:16"
4285,10:16:54,2023-04-19 10:16:54.000,145.0,334.0,174,2023-04-19,13.16,12.0,"1:16"
4286,10:16:55,2023-04-19 10:16:55.000,146.0,334.0,174,2023-04-19,13.16,11.8,"1:16"
4297,10:17:06,2023-04-19 10:17:06.000,146.0,334.0,174,2023-04-19,13.14,11.3,"1:17"
4313,10:17:22,2023-04-19 10:17:22.000,145.0,336.0,172,2023-04-19,13.18,13.2,"1:17"
4314,10:17:23,2023-04-19 10:17:23.000,145.0,334.0,172,2023-04-19,13.18,13.1,"1:17"
4322,10:17:31,2023-04-19 10:17:31.000,145.0,334.0,172,2023-04-19,13.19,13.1,"1:17"
4334,10:17:43,2023-04-19 10:17:43.000,145.0,336.0,166,2023-04-19,13.17,12.6,"1:17"
4343,10:17:52,2023-04-19 10:17:52.000,145.0,334.0,172,2023-04-19,13.18,5.9,"1:17"
4374,10:18:23,2023-04-19 10:18:23.000,146.0,336.0,174,2023-04-19,0.0,0.0,"1:18"
4405,10:18:54,2023-04-19 10:18:54.000,146.0,334.0,166,2023-04-19,13.18,0.0,"1:18"
4410,10:18:59,2023-04-19 10:18:59.000,146.0,334.0,174,2023-04-19,13.16,0.2,"1:18"
4423,10:19:12,2023-04-19 10:19:12.000,145.0,336.0,174,2023-04-19,13.17,3.2,"1:19"
4424,10:19:13,2023-04-19 10:19:13.000,145.0,336.0,174,2023-04-19,13.17,3.8,"1:19"
4447,10:19:36,2023-04-19 10:19:36.000,145.0,334.0,170,2023-04-19,13.17,13.8,"1:19"
4942,10:27:51,2023-04-19 10:27:51.000,116.0,336.0,168,2023-04-19,13.07,34.9,"1:27"
4946,10:27:55,2023-04-19 10:27:55.000,118.0,334.0,172,2023-04-19,13.06,31.4,"1:27"
4954,10:28:03,2023-04-19 10:28:03.000,121.0,334.0,176,2023-04-19,13.07,19.6,"1:28"
4957,10:28:06,2023-04-19 10:28:06.000,122.0,334.0,178,2023-04-19,13.08,13.2,"1:28"
4959,10:28:08,2023-04-19 10:28:08.000,123.0,336.0,178,2023-04-19,13.09,8.3,"1:28"
4983,10:28:32,2023-04-19 10:28:32.000,134.0,336.0,172,2023-04-19,1.82,0.3,"1:28"
4993,10:28:42,2023-04-19 10:28:42.000,136.0,334.0,172,2023-04-19,13.05,0.0,"1:28"
4996,10:28:45,2023-04-19 10:28:45.000,136.0,336.0,176,2023-04-19,13.07,0.1,"1:28"
4997,10:28:46,2023-04-19 10:28:46.000,136.0,336.0,178,2023-04-19,13.07,0.2,"1:28"
5012,10:29:01,2023-04-19 10:29:01.000,139.0,336.0,176,2023-04-19,13.09,1.9,"1:29"
5029,10:29:18,2023-04-19 10:29:18.000,142.0,336.0,176,2023-04-19,13.09,4.8,"1:29"
5039,10:29:28,2023-04-19 10:29:28.000,143.0,334.0,172,2023-04-19,13.07,2.5,"1:29"
5046,10:29:35,2023-04-19 10:29:35.000,142.0,334.0,170,2023-04-19,13.08,2.0,"1:29"
5048,10:29:37,2023-04-19 10:29:37.000,142.0,334.0,170,2023-04-19,13.08,2.5,"1:29"
5055,10:29:44,2023-04-19 10:29:44.000,142.0,334.0,168,2023-04-19,13.08,3.1,"1:29"
5069,10:29:58,2023-04-19 10:29:58.000,142.0,334.0,168,2023-04-19,13.08,2.8,"1:29"
5070,10:29:59,2023-04-19 10:29:59.000,142.0,336.0,168,2023-04-19,13.08,2.6,"1:29"
5073,10:30:02,2023-04-19 10:30:02.000,142.0,334.0,168,2023-04-19,13.07,2.4,"1:30"
5091,10:30:20,2023-04-19 10:30:20.000,143.0,336.0,164,2023-04-19,13.06,0.5,"1:30"
5098,10:30:27,2023-04-19 10:30:27.000,143.0,336.0,158,2023-04-19,13.07,1.1,"1:30"
5099,10:30:28,2023-04-19 10:30:28.000,143.0,336.0,158,2023-04-19,13.07,1.2,"1:30"
5115,10:30:44,2023-04-19 10:30:44.000,140.0,336.0,168,2023-04-19,13.09,5.8,"1:30"
6534,10:54:23,2023-04-19 10:54:23.000,148.0,336.0,168,2023-04-19,13.13,3.5,"1:54"
6536,10:54:25,2023-04-19 10:54:25.000,148.0,334.0,168,2023-04-19,13.13,3.7,"1:54"
6543,10:54:32,2023-04-19 10:54:32.000,148.0,334.0,168,2023-04-19,13.13,3.6,"1:54"
6560,10:54:49,2023-04-19 10:54:49.000,149.0,336.0,170,2023-04-19,13.15,5.8,"1:54"
6561,10:54:50,2023-04-19 10:54:50.000,150.0,336.0,170,2023-04-19,13.15,6.2,"1:54"
6575,10:55:04,2023-04-19 10:55:04.000,150.0,334.0,168,2023-04-19,13.14,5.1,"1:55"
6576,10:55:05,2023-04-19 10:55:05.000,150.0,336.0,168,2023-04-19,13.14,5.0,"1:55"
6584,10:55:13,2023-04-19 10:55:13.000,150.0,336.0,170,2023-04-19,13.14,5.9,"1:55"
7134,11:04:23,2023-04-19 11:04:23.000,131.0,334.0,174,2023-04-19,13.08,7.0,"2:04"
7135,11:04:24,2023-04-19 11:04:24.000,132.0,334.0,176,2023-04-19,13.08,7.5,"2:04"
7143,11:04:32,2023-04-19 11:04:32.000,135.0,336.0,170,2023-04-19,13.09,8.3,"2:04"
7147,11:04:36,2023-04-19 11:04:36.000,136.0,334.0,168,2023-04-19,13.08,6.4,"2:04"
7154,11:04:43,2023-04-19 11:04:43.000,139.0,334.0,170,2023-04-19,13.09,6.3,"2:04"
7157,11:04:46,2023-04-19 11:04:46.000,140.0,334.0,170,2023-04-19,13.08,5.4,"2:04"
7168,11:04:57,2023-04-19 11:04:57.000,141.0,334.0,168,2023-04-19,13.07,7.4,"2:04"
7169,11:04:58,2023-04-19 11:04:58.000,141.0,334.0,168,2023-04-19,13.07,7.3,"2:04"
7176,11:05:05,2023-04-19 11:05:05.000,142.0,336.0,168,2023-04-19,13.08,6.1,"2:05"
7177,11:05:06,2023-04-19 11:05:06.000,142.0,334.0,168,2023-04-19,13.08,6.3,"2:05"
7183,11:05:12,2023-04-19 11:05:12.000,143.0,334.0,168,2023-04-19,13.09,8.4,"2:05"
7184,11:05:13,2023-04-19 11:05:13.000,143.0,336.0,168,2023-04-19,13.09,8.6,"2:05"
7207,11:05:36,2023-04-19 11:05:36.000,144.0,334.0,168,2023-04-19,13.09,6.7,"2:05"
7214,11:05:43,2023-04-19 11:05:43.000,145.0,336.0,168,2023-04-19,13.07,5.7,"2:05"
7215,11:05:44,2023-04-19 11:05:44.000,145.0,336.0,168,2023-04-19,13.07,5.6,"2:05"
7216,11:05:45,2023-04-19 11:05:45.000,145.0,336.0,168,2023-04-19,13.07,5.6,"2:05"
7238,11:06:07,2023-04-19 11:06:07.000,145.0,336.0,168,2023-04-19,13.1,5.8,"2:06"
7239,11:06:08,2023-04-19 11:06:08.000,145.0,336.0,168,2023-04-19,13.1,5.6,"2:06"
7250,11:06:19,2023-04-19 11:06:19.000,146.0,336.0,168,2023-04-19,13.09,4.3,"2:06"
7259,11:06:28,2023-04-19 11:06:28.000,146.0,334.0,166,2023-04-19,13.08,2.1,"2:06"
7278,11:06:47,2023-04-19 11:06:47.000,145.0,336.0,162,2023-04-19,13.1,3.7,"2:06"
7279,11:06:48,2023-04-19 11:06:48.000,145.0,334.0,162,2023-04-19,13.1,3.8,"2:06"
7291,11:07:00,2023-04-19 11:07:00.000,145.0,334.0,174,2023-04-19,13.1,5.0,"2:06"
7304,11:07:13,2023-04-19 11:07:13.000,146.0,334.0,164,2023-04-19,13.09,3.8,"2:07"
7306,11:07:15,2023-04-19 11:07:15.000,145.0,336.0,164,2023-04-19,13.09,4.2,"2:07"
7307,11:07:16,2023-04-19 11:07:16.000,146.0,336.0,164,2023-04-19,13.09,4.4,"2:07"
7324,11:07:33,2023-04-19 11:07:33.000,145.0,336.0,158,2023-04-19,13.09,7.8,"2:07"
7340,11:07:49,2023-04-19 11:07:49.000,146.0,336.0,156,2023-04-19,13.09,5.3,"2:07"
7349,11:07:58,2023-04-19 11:07:58.000,147.0,336.0,170,2023-04-19,13.1,5.8,"2:07"
7391,11:08:40,2023-04-19 11:08:40.000,147.0,336.0,164,2023-04-19,0.0,0.0,"2:08"
7408,11:08:57,2023-04-19 11:08:57.000,148.0,334.0,162,2023-04-19,0.0,0.0,"2:08"
7413,11:09:02,2023-04-19 11:09:02.000,148.0,334.0,162,2023-04-19,0.0,0.0,"2:09"
7438,11:09:27,2023-04-19 11:09:27.000,148.0,334.0,170,2023-04-19,7.86,0.0,"2:09"
7441,11:09:30,2023-04-19 11:09:30.000,149.0,334.0,170,2023-04-19,13.1,0.8,"2:09"
7448,11:09:37,2023-04-19 11:09:37.000,149.0,334.0,170,2023-04-19,13.08,0.2,"2:09"
7471,11:10:00,2023-04-19 11:10:00.000,148.0,334.0,158,2023-04-19,13.09,0.7,"2:09"
7487,11:10:16,2023-04-19 11:10:16.000,149.0,336.0,170,2023-04-19,13.11,5.0,"2:10"
7492,11:10:21,2023-04-19 11:10:21.000,150.0,334.0,170,2023-04-19,13.11,3.5,"2:10"
7520,11:10:49,2023-04-19 11:10:49.000,151.0,336.0,170,2023-04-19,2.08,0.0,"2:10"
7523,11:10:52,2023-04-19 11:10:52.000,151.0,334.0,170,2023-04-19,13.13,0.0,"2:10"
7529,11:10:58,2023-04-19 11:10:58.000,151.0,336.0,170,2023-04-19,2.4,0.0,"2:10"
7552,11:11:21,2023-04-19 11:11:21.000,149.0,334.0,170,2023-04-19,13.15,0.0,"2:11"
7583,11:11:52,2023-04-19 11:11:52.000,150.0,334.0,168,2023-04-19,13.12,0.3,"2:11"
7590,11:11:59,2023-04-19 11:11:59.000,150.0,336.0,168,2023-04-19,13.13,0.8,"2:11"
7599,11:12:08,2023-04-19 11:12:08.000,151.0,336.0,170,2023-04-19,13.14,2.7,"2:12"
7600,11:12:09,2023-04-19 11:12:09.000,151.0,336.0,170,2023-04-19,13.13,2.6,"2:12"
7612,11:12:21,2023-04-19 11:12:21.000,151.0,336.0,166,2023-04-19,13.13,0.4,"2:12"
7614,11:12:23,2023-04-19 11:12:23.000,151.0,334.0,164,2023-04-19,13.13,0.0,"2:12"
7617,11:12:26,2023-04-19 11:12:26.000,152.0,336.0,160,2023-04-19,13.13,0.0,"2:12"
3129,09:57:38,2023-04-19 09:57:38.000,142.0,335.0,174,2023-04-19,13.18,17.2,"0:57"
3131,09:57:40,2023-04-19 09:57:40.000,141.0,335.0,174,2023-04-19,13.17,15.7,"0:57"
3134,09:57:43,2023-04-19 09:57:43.000,142.0,337.0,174,2023-04-19,13.18,14.8,"0:57"
3137,09:57:46,2023-04-19 09:57:46.000,142.0,335.0,174,2023-04-19,13.17,13.7,"0:57"
3139,09:57:48,2023-04-19 09:57:48.000,142.0,338.0,174,2023-04-19,13.16,13.0,"0:57"
3165,09:58:14,2023-04-19 09:58:14.000,141.0,337.0,170,2023-04-19,13.17,17.8,"0:58"
3198,09:58:47,2023-04-19 09:58:47.000,143.0,335.0,170,2023-04-19,13.19,4.1,"0:58"
3259,09:59:48,2023-04-19 09:59:48.000,140.0,335.0,186,2023-04-19,13.19,11.8,"0:59"
3293,10:00:22,2023-04-19 10:00:22.000,139.0,335.0,184,2023-04-19,13.16,24.3,"1:00"
3297,10:00:26,2023-04-19 10:00:26.000,140.0,337.0,186,2023-04-19,13.17,24.9,"1:00"
3319,10:00:48,2023-04-19 10:00:48.000,141.0,338.0,176,2023-04-19,13.16,19.9,"1:00"
3323,10:00:52,2023-04-19 10:00:52.000,142.0,338.0,172,2023-04-19,13.16,20.0,"1:00"
3326,10:00:55,2023-04-19 10:00:55.000,142.0,338.0,172,2023-04-19,13.15,19.2,"1:00"
3354,10:01:23,2023-04-19 10:01:23.000,142.0,338.0,170,2023-04-19,13.19,13.7,"1:01"
3371,10:01:40,2023-04-19 10:01:40.000,144.0,337.0,182,2023-04-19,13.16,6.9,"1:01"
3481,10:03:30,2023-04-19 10:03:30.000,107.0,191.0,158,2023-04-19,13.16,47.9,"1:03"
3487,10:03:36,2023-04-19 10:03:36.000,109.0,190.0,162,2023-04-19,13.16,46.1,"1:03"
3515,10:04:04,2023-04-19 10:04:04.000,111.0,191.0,164,2023-04-19,13.18,27.6,"1:04"
3554,10:04:43,2023-04-19 10:04:43.000,111.0,206.0,146,2023-04-19,13.15,24.5,"1:04"
3570,10:04:59,2023-04-19 10:04:59.000,111.0,191.0,162,2023-04-19,13.19,24.8,"1:04"
3579,10:05:08,2023-04-19 10:05:08.000,110.0,190.0,166,2023-04-19,13.17,25.0,"1:05"
3581,10:05:10,2023-04-19 10:05:10.000,110.0,191.0,164,2023-04-19,13.16,24.9,"1:05"
3594,10:05:23,2023-04-19 10:05:23.000,110.0,206.0,158,2023-04-19,13.16,25.8,"1:05"
3606,10:05:35,2023-04-19 10:05:35.000,112.0,190.0,176,2023-04-19,13.16,25.1,"1:05"
3608,10:05:37,2023-04-19 10:05:37.000,113.0,191.0,176,2023-04-19,13.16,24.9,"1:05"
3616,10:05:45,2023-04-19 10:05:45.000,112.0,191.0,172,2023-04-19,13.16,24.9,"1:05"
3623,10:05:52,2023-04-19 10:05:52.000,111.0,190.0,168,2023-04-19,13.17,27.3,"1:05"
3624,10:05:53,2023-04-19 10:05:53.000,111.0,190.0,168,2023-04-19,13.16,27.7,"1:05"
3629,10:05:58,2023-04-19 10:05:58.000,110.0,191.0,168,2023-04-19,13.17,29.2,"1:05"
3631,10:06:00,2023-04-19 10:06:00.000,110.0,191.0,166,2023-04-19,13.17,29.8,"1:05"
3632,10:06:01,2023-04-19 10:06:01.000,110.0,190.0,166,2023-04-19,13.17,29.7,"1:06"
3640,10:06:09,2023-04-19 10:06:09.000,112.0,191.0,166,2023-04-19,13.17,31.2,"1:06"
3648,10:06:17,2023-04-19 10:06:17.000,110.0,191.0,166,2023-04-19,13.18,37.9,"1:06"
3650,10:06:19,2023-04-19 10:06:19.000,109.0,191.0,166,2023-04-19,13.18,39.7,"1:06"
3659,10:06:28,2023-04-19 10:06:28.000,110.0,190.0,166,2023-04-19,13.16,44.6,"1:06"
3665,10:06:34,2023-04-19 10:06:34.000,109.0,190.0,166,2023-04-19,13.15,46.4,"1:06"
3666,10:06:35,2023-04-19 10:06:35.000,109.0,191.0,168,2023-04-19,13.15,46.8,"1:06"
3671,10:06:40,2023-04-19 10:06:40.000,112.0,191.0,166,2023-04-19,13.15,47.7,"1:06"
3673,10:06:42,2023-04-19 10:06:42.000,112.0,191.0,166,2023-04-19,13.15,47.7,"1:06"
3710,10:07:19,2023-04-19 10:07:19.000,112.0,190.0,168,2023-04-19,13.14,45.1,"1:07"
3717,10:07:26,2023-04-19 10:07:26.000,112.0,191.0,168,2023-04-19,13.16,46.2,"1:07"
3721,10:07:30,2023-04-19 10:07:30.000,111.0,190.0,168,2023-04-19,13.14,47.4,"1:07"
3722,10:07:31,2023-04-19 10:07:31.000,111.0,190.0,168,2023-04-19,13.14,47.7,"1:07"
3723,10:07:32,2023-04-19 10:07:32.000,111.0,191.0,168,2023-04-19,13.14,47.9,"1:07"
3739,10:07:48,2023-04-19 10:07:48.000,108.0,191.0,168,2023-04-19,13.15,48.2,"1:07"
3744,10:07:53,2023-04-19 10:07:53.000,108.0,190.0,166,2023-04-19,13.15,48.2,"1:07"
3745,10:07:54,2023-04-19 10:07:54.000,107.0,191.0,166,2023-04-19,13.15,48.2,"1:07"
3752,10:08:01,2023-04-19 10:08:01.000,110.0,206.0,156,2023-04-19,13.15,46.9,"1:08"
3757,10:08:06,2023-04-19 10:08:06.000,110.0,190.0,156,2023-04-19,13.14,44.9,"1:08"
3759,10:08:08,2023-04-19 10:08:08.000,110.0,191.0,156,2023-04-19,13.14,44.4,"1:08"
3763,10:08:12,2023-04-19 10:08:12.000,108.0,190.0,158,2023-04-19,13.13,43.8,"1:08"
3769,10:08:18,2023-04-19 10:08:18.000,109.0,191.0,154,2023-04-19,13.15,44.0,"1:08"
3820,10:09:09,2023-04-19 10:09:09.000,111.0,206.0,172,2023-04-19,13.15,50.5,"1:09"
3830,10:09:19,2023-04-19 10:09:19.000,110.0,206.0,172,2023-04-19,13.14,48.3,"1:09"
3846,10:09:35,2023-04-19 10:09:35.000,111.0,190.0,168,2023-04-19,13.14,46.3,"1:09"
3847,10:09:36,2023-04-19 10:09:36.000,111.0,191.0,168,2023-04-19,13.14,46.4,"1:09"
3891,10:10:20,2023-04-19 10:10:20.000,130.0,338.0,170,2023-04-19,13.14,18.4,"1:10"
5148,10:31:17,2023-04-19 10:31:17.000,143.0,335.0,170,2023-04-19,13.09,3.8,"1:31"
5157,10:31:26,2023-04-19 10:31:26.000,143.0,338.0,168,2023-04-19,13.08,3.6,"1:31"
5158,10:31:27,2023-04-19 10:31:27.000,143.0,335.0,168,2023-04-19,13.08,3.7,"1:31"
5159,10:31:28,2023-04-19 10:31:28.000,143.0,335.0,168,2023-04-19,13.08,3.6,"1:31"
5169,10:31:38,2023-04-19 10:31:38.000,144.0,338.0,176,2023-04-19,13.07,2.8,"1:31"
5180,10:31:49,2023-04-19 10:31:49.000,144.0,335.0,176,2023-04-19,13.09,4.0,"1:31"
5196,10:32:05,2023-04-19 10:32:05.000,146.0,335.0,170,2023-04-19,13.08,1.6,"1:32"
5202,10:32:11,2023-04-19 10:32:11.000,146.0,335.0,170,2023-04-19,13.08,2.9,"1:32"
5208,10:32:17,2023-04-19 10:32:17.000,146.0,338.0,168,2023-04-19,13.08,3.4,"1:32"
5209,10:32:18,2023-04-19 10:32:18.000,146.0,337.0,168,2023-04-19,13.08,3.0,"1:32"
5212,10:32:21,2023-04-19 10:32:21.000,146.0,337.0,168,2023-04-19,13.08,2.7,"1:32"
5228,10:32:37,2023-04-19 10:32:37.000,145.0,335.0,168,2023-04-19,13.09,1.8,"1:32"
5234,10:32:43,2023-04-19 10:32:43.000,145.0,335.0,168,2023-04-19,13.1,2.6,"1:32"
5235,10:32:44,2023-04-19 10:32:44.000,145.0,338.0,168,2023-04-19,13.1,2.7,"1:32"
5236,10:32:45,2023-04-19 10:32:45.000,145.0,338.0,168,2023-04-19,13.1,2.6,"1:32"
5238,10:32:47,2023-04-19 10:32:47.000,145.0,335.0,168,2023-04-19,13.09,2.5,"1:32"
5250,10:32:59,2023-04-19 10:32:59.000,146.0,338.0,170,2023-04-19,13.1,1.6,"1:32"
