"CORE_BODY_TEMP_IN_C","TIMESTAMP","TIME","DATE"
37.8900000000000000000,2023-04-19 13:05:27.000,"13:05:27","2023-04-19"
37.9000000000000000000,2023-04-19 13:06:27.000,"13:06:27","2023-04-19"
37.9000000000000000000,2023-04-19 13:07:27.000,"13:07:27","2023-04-19"
37.9000000000000000000,2023-04-19 13:08:27.000,"13:08:27","2023-04-19"
37.9000000000000000000,2023-04-19 13:09:27.000,"13:09:27","2023-04-19"
37.9000000000000000000,2023-04-19 13:10:27.000,"13:10:27","2023-04-19"
37.8900000000000000000,2023-04-19 13:11:27.000,"13:11:27","2023-04-19"
37.8900000000000000000,2023-04-19 13:12:27.000,"13:12:27","2023-04-19"
37.8900000000000000000,2023-04-19 13:13:27.000,"13:13:27","2023-04-19"
37.8900000000000000000,2023-04-19 13:14:27.000,"13:14:27","2023-04-19"
37.9000000000000000000,2023-04-19 13:15:27.000,"13:15:27","2023-04-19"
37.9300000000000000000,2023-04-19 13:16:27.000,"13:16:27","2023-04-19"
37.9700000000000000000,2023-04-19 13:17:27.000,"13:17:27","2023-04-19"
38.0000000000000000000,2023-04-19 13:18:27.000,"13:18:27","2023-04-19"
38.0300000000000000000,2023-04-19 13:19:27.000,"13:19:27","2023-04-19"
38.0600000000000000000,2023-04-19 13:20:27.000,"13:20:27","2023-04-19"
38.0800000000000000000,2023-04-19 13:21:27.000,"13:21:27","2023-04-19"
38.1100000000000000000,2023-04-19 13:22:27.000,"13:22:27","2023-04-19"
38.1400000000000000000,2023-04-19 13:23:27.000,"13:23:27","2023-04-19"
38.1500000000000000000,2023-04-19 13:24:27.000,"13:24:27","2023-04-19"
38.1500000000000000000,2023-04-19 13:25:27.000,"13:25:27","2023-04-19"
38.1500000000000000000,2023-04-19 13:26:27.000,"13:26:27","2023-04-19"
38.1600000000000000000,2023-04-19 13:27:27.000,"13:27:27","2023-04-19"
38.1500000000000000000,2023-04-19 13:28:27.000,"13:28:27","2023-04-19"
38.1500000000000000000,2023-04-19 13:29:27.000,"13:29:27","2023-04-19"
38.1700000000000000000,2023-04-19 13:30:27.000,"13:30:27","2023-04-19"
38.2000000000000000000,2023-04-19 13:31:27.000,"13:31:27","2023-04-19"
38.2200000000000000000,2023-04-19 13:32:27.000,"13:32:27","2023-04-19"
38.2400000000000000000,2023-04-19 13:33:27.000,"13:33:27","2023-04-19"
38.2600000000000000000,2023-04-19 13:34:27.000,"13:34:27","2023-04-19"
38.2800000000000000000,2023-04-19 13:35:27.000,"13:35:27","2023-04-19"
38.3000000000000000000,2023-04-19 13:36:27.000,"13:36:27","2023-04-19"
38.3200000000000000000,2023-04-19 13:37:27.000,"13:37:27","2023-04-19"
38.3300000000000000000,2023-04-19 13:38:27.000,"13:38:27","2023-04-19"
38.3500000000000000000,2023-04-19 13:39:28.000,"13:39:28","2023-04-19"
38.3600000000000000000,2023-04-19 13:40:28.000,"13:40:28","2023-04-19"
38.3700000000000000000,2023-04-19 13:41:28.000,"13:41:28","2023-04-19"
38.3800000000000000000,2023-04-19 13:42:28.000,"13:42:28","2023-04-19"
38.3900000000000000000,2023-04-19 13:43:28.000,"13:43:28","2023-04-19"
38.4000000000000000000,2023-04-19 13:44:28.000,"13:44:28","2023-04-19"
38.4100000000000000000,2023-04-19 13:45:28.000,"13:45:28","2023-04-19"
38.4100000000000000000,2023-04-19 13:46:28.000,"13:46:28","2023-04-19"
38.4200000000000000000,2023-04-19 13:47:28.000,"13:47:28","2023-04-19"
38.4300000000000000000,2023-04-19 13:48:28.000,"13:48:28","2023-04-19"
38.4300000000000000000,2023-04-19 13:49:28.000,"13:49:28","2023-04-19"
38.4300000000000000000,2023-04-19 13:50:28.000,"13:50:28","2023-04-19"
38.4200000000000000000,2023-04-19 13:51:28.000,"13:51:28","2023-04-19"
38.4000000000000000000,2023-04-19 13:52:28.000,"13:52:28","2023-04-19"
38.3900000000000000000,2023-04-19 13:53:28.000,"13:53:28","2023-04-19"
38.3700000000000000000,2023-04-19 13:54:28.000,"13:54:28","2023-04-19"
38.3600000000000000000,2023-04-19 13:55:28.000,"13:55:28","2023-04-19"
38.3500000000000000000,2023-04-19 13:56:28.000,"13:56:28","2023-04-19"
38.3400000000000000000,2023-04-19 13:57:28.000,"13:57:28","2023-04-19"
38.3300000000000000000,2023-04-19 13:58:28.000,"13:58:28","2023-04-19"
38.3200000000000000000,2023-04-19 13:59:28.000,"13:59:28","2023-04-19"
38.3100000000000000000,2023-04-19 14:00:28.000,"14:00:28","2023-04-19"
38.3000000000000000000,2023-04-19 14:01:28.000,"14:01:28","2023-04-19"
38.2900000000000000000,2023-04-19 14:02:28.000,"14:02:28","2023-04-19"
38.2800000000000000000,2023-04-19 14:03:28.000,"14:03:28","2023-04-19"
38.2700000000000000000,2023-04-19 14:04:28.000,"14:04:28","2023-04-19"
38.2600000000000000000,2023-04-19 14:05:28.000,"14:05:28","2023-04-19"
38.2400000000000000000,2023-04-19 14:06:28.000,"14:06:28","2023-04-19"
38.2200000000000000000,2023-04-19 14:07:28.000,"14:07:28","2023-04-19"
38.2100000000000000000,2023-04-19 14:08:28.000,"14:08:28","2023-04-19"
38.2000000000000000000,2023-04-19 14:09:28.000,"14:09:28","2023-04-19"
38.2000000000000000000,2023-04-19 14:10:28.000,"14:10:28","2023-04-19"
38.1700000000000000000,2023-04-19 14:11:28.000,"14:11:28","2023-04-19"
38.1500000000000000000,2023-04-19 14:12:28.000,"14:12:28","2023-04-19"
38.1400000000000000000,2023-04-19 14:13:28.000,"14:13:28","2023-04-19"
38.1100000000000000000,2023-04-19 14:14:28.000,"14:14:28","2023-04-19"
38.1000000000000000000,2023-04-19 14:15:28.000,"14:15:28","2023-04-19"
38.0800000000000000000,2023-04-19 14:16:28.000,"14:16:28","2023-04-19"
38.0700000000000000000,2023-04-19 14:17:28.000,"14:17:28","2023-04-19"
38.0600000000000000000,2023-04-19 14:18:28.000,"14:18:28","2023-04-19"
38.0500000000000000000,2023-04-19 14:19:28.000,"14:19:28","2023-04-19"
38.0400000000000000000,2023-04-19 14:20:28.000,"14:20:28","2023-04-19"
38.0300000000000000000,2023-04-19 14:21:28.000,"14:21:28","2023-04-19"
